url,title,src,score,release_date,release_location,release_dates,genre,week_box_value,total_box_value,director,actor
/films/1437151,Can You Bring It: Bill T. Jones and D-Man in the Waters,https://p0.pipi.cn/mmdb/d2dad5927a3f2a02ffd23c20ccedc81e05ec0.jpg?imageView2/1/w/218/h/300,5.8,United States, 94分钟,2020-11-21美国上映, 纪录片 ,,,Tom Hurwitz / Tom Hurwitz,Eva Crystal / 比尔·提·琼斯 / Lawrence Goldhuber / Eva Crystal / 比尔·提·琼斯 / Lawrence Goldhuber
/films/1263312,爱情呼叫等待,https://p0.pipi.cn/mmdb/d2dad5925378075bf1c7edc71038a1a010c1b.jpg?imageView2/1/w/218/h/300,5.8,中国大陆, 87分钟,2020-11-11中国大陆上映, 喜剧  /  爱情  /  青春 ,21,58,李克龙 / 李克龙 / 张建康 / 杨涛,徐申东 / 王尉 / 廖蔚蔚 / 权睿 / 徐申东 / 王尉 / 廖蔚蔚 / 权睿 / 陈佑俊 / 格伊 / 冯嘉丽 / 赵小东
/films/1320687,龙之心：致命复仇,https://p0.pipi.cn/mmdb/d2dad5927a38d3f0ee02ffec429f0f7561a4f.jpg?imageView2/1/w/218/h/300,4.7,美国, 97分钟,2020-02-04美国上映, 奇幻  /  冒险 ,,,Ivan Silvestrini / Ivan Silvestrini,约瑟夫·米尔森 / 杰克·凯恩 / 阿图罗·穆塞利 / 理查德·阿什顿 / 约瑟夫·米尔森 / 杰克·凯恩 / 阿图罗·穆塞利 / 理查德·阿什顿 / 海伦娜·伯翰·卡特 / 卡梅伦·杰克 / 卡罗莱娜·卡尔松 / Vlad Radesch / Mihai Verbintschi / Ioachim Ciobanu / Tam Williams / 罗斯·奥亨尼西 / Fabienne Piolini-Castle / James Longshore / Daniel Iordan / Diana Vladu
/films/1430897,伦敦交响乐团-斯特拉文斯基/德沃夏克,https://p0.pipi.cn/mmdb/d2dad5927a35bf2ff75bf167aaf6dde259eab.jpg?imageView2/1/w/218/h/300,4.7,英国, 79分钟,2020英国上映,,,,,
/films/1301440,我和世界只有你,https://p0.pipi.cn/mmdb/d2dad5927a30e1030c11e53e2b7d3ce89add7.png?imageView2/1/w/218/h/300,4.7,,,2020-03-14中国大陆上映, 爱情 ,,,程中豪 / 程中豪,
/films/1229565,星溪的三次奇遇,https://p0.pipi.cn/mmdb/d2dad5925370fa339ef0eec26639b922a1c2c.png?imageView2/1/w/218/h/300,4.7,"中国大陆,马来西亚", 100分钟,2020-11-27中国大陆上映, 剧情  /  冒险  /  奇幻 ,4,692,竹原青 / 竹原青,黄若熙 / 黄若熙
/films/1449887,触摸,https://p0.pipi.cn/mmdb/d2dad5927a3c7e06d6c7edbe2b972e44f6d4c.jpg?imageView2/1/w/218/h/300,8.1,美国, 93分钟,2020-06-07美国上映, 剧情 ,,,赛男 / 赛男,
/films/1321409,玫瑰岛的不可思议的历史,https://p0.pipi.cn/mmdb/d2dad5927a38d33ba3339e39bd8cd0c32bbe0.jpg?imageView2/1/w/218/h/300,7.3,意大利, 119分钟,2020-12-09意大利上映, 喜剧 ,,,希德尼·希比利亚 / 希德尼·希比利亚,埃利奥·杰曼诺 / 莱昂纳多·利迪 / 马蒂尔达·德·安杰利斯 / 汤姆·拉斯齐哈 / 埃利奥·杰曼诺 / 莱昂纳多·利迪 / 马蒂尔达·德·安杰利斯 / 汤姆·拉斯齐哈 / 卢卡·津加雷蒂 / 法布里齐奥·本蒂沃利奥 / 弗朗索瓦·克鲁塞 / 布鲁诺·格里 / 阿斯卡尼奥·巴尔博 / 法布里齐奥·隆吉奥内 / 马尔科·潘克拉齐 / 克里斯蒂安·斯塔姆 / 特科·切里奥 / 费德里科·帕西菲奇 / 克里斯蒂安·吉内普 / Violetta Zironi / 法布瑞齐奥·班提佛格里欧 / 安德里亚·彭纳基 / 法布里齐奥·罗吉恩 / Vincent Frost / 弗兰克·格里什 / Carlo Ettorre / Marco Sincini / Marco Belocchi / Leonardo Santini / Giovanni Ludeno / Salvatore Pulzella / Enrico Pozzi / Luciano Roffi / Paolino Blandano / Andrea Onori / Simone Gallo / Filippo Sandon / Leonardo Lidi / Ascanio Balbo / Eliana Bosi / Riccardo Marzi / 马克斯·马拉特斯塔 / Lorenzo Ansaloni / Prospero Richelmy / Giulio Farnese / Roberto Caccavo / Alessandro Sciglio / Stefano Venturi
/films/1132338,躯壳,https://p0.pipi.cn/mmdb/d2dad592030c7eddd2339e9f3cd4675f5b569.jpg?imageView2/1/w/218/h/300,5.7,美国, 137分钟,2020-08-07美国上映, 剧情 ,,,大卫·普瑞尔 / 大卫·普瑞尔 / Dan Gutierrez / 丹尼斯·查米恩,詹姆斯·贝吉·戴尔 / 玛琳·艾尔兰 / 萨沙·弗若洛娃 / 萨曼莎·罗根 / 詹姆斯·贝吉·戴尔 / 玛琳·艾尔兰 / 萨沙·弗若洛娃 / 萨曼莎·罗根 / 伊万·乔尼凯特 / 弗吉尼亚·库尔 / 罗伯特·阿拉马约 / 罗恩·坎纳达 / 杰西卡·马特 / 亚伦·普尔 / 斯蒂芬·鲁特 / 杰米-李·蒙尼 / 欧文·泰格 / 乔尔·考特尼 / 菲比·尼克尔斯 / 康纳·道兹 / 韦尔·廷德尔 / 坦娅·范·格拉恩 / 埃里克·兰格 / 菲利普·韦利 / 蕾内·斯沃特 / 斯文·鲁格洛克 / 布莱恩·鲍曼 / Brian Wolfman Black Bowman / Michael Bundred / Wayne Harrison / Bryan Kreutz / Jaan Marion / Robert Coutts / Teri Beasley / Emily Child / Luke Tyler
/films/1358093,偶然攀登者,https://p0.pipi.cn/mmdb/d2dad5927a302fbe12d7c311d2425b604ea83.jpg?imageView2/1/w/218/h/300,5.7,美国, 66分钟,2020-08-11美国上映, 纪录片 ,,,史蒂文·奥里特 / 史蒂文·奥里特,
/films/1328925,安德烈·波切利米兰大教堂空场独唱,https://p0.pipi.cn/mmdb/d2dad5927a3be1339e31393bf7a22c0921685.jpg?imageView2/1/w/218/h/300,9.1,意大利, 25分钟,2020-04-12意大利上映, 音乐 ,,,,
/films/1443155,“吹响吧！上低音号广播”五周年纪念特别回,https://p0.pipi.cn/mmdb/d2dad5927a3f2ac9fd9257eb90e07fedb4ce8.jpg?imageView2/1/w/218/h/300,9.1,日本, 41分钟,2020-07-07日本上映, 动画 ,,,,
/films/1328911,FNS音乐特别节目 春天一定会来的,https://p0.pipi.cn/mmdb/d2dad5927a3be1ddd28d3311792b996e712c2.jpg?imageView2/1/w/218/h/300,9.1,日本, 147分钟,2020日本上映,,,,,
/films/1262874,82号古宅,https://p0.pipi.cn/mmdb/d2dad5925378072ff79ab4040a25f15b81061.jpg?imageView2/1/w/218/h/300,9.1,中国大陆, 87分钟,2020-10-16中国大陆上映, 悬疑  /  惊悚  /  剧情 ,221,800,袁杰 / 袁杰,扈天翼 / 黄心娣 / 葛天 / 扈天翼 / 黄心娣 / 葛天 / 潘宝明 / 汪奇 / 潘洋 / 蒋晴 / 沈婷婷 / 闫薇儿 / 白金 / 王康
/films/1320840,起跑线2,https://p0.pipi.cn/mmdb/d2dad5927a38d3f0eeaf33bd340974caa39c9.jpg?imageView2/1/w/218/h/300,6.8,印度, 145分钟,2020-03-13印度上映, 剧情  /  喜剧 ,,,霍米·阿达哈尼亚 / 霍米·阿达哈尼亚 / Paran Bawa / 李·尼古拉斯·哈里斯,伊尔凡·可汗 / 卡琳娜·卡普 / 迪帕克·迪布里亚尔 / 迪宝·卡帕蒂娅 / 伊尔凡·可汗 / 卡琳娜·卡普 / 迪帕克·迪布里亚尔 / 迪宝·卡帕蒂娅 / 兰维尔·肖里 / 潘卡·特里帕蒂 / 蒂洛塔玛·索姆 / 萨基尔·侯赛因 / 梅娜·马里克 / 马努·里希·查达 / 马克·班宁顿 / 马诺伊·阿南德 / 蒂利亚纳·布克丽瓦 / 丹尼尔·厄根 / 李·尼古拉斯·哈里斯 / John Last / 哈廷·帕特尔 / Manish Gandhi / Mark Bennington / Thai Anh Bui / Raj Awasti / Charlotte Dunnico / Pippa Hughes / Naveen Jingar / Kiku Sharda / Kishore Bhatt / Chris Martin Hill / Dimple Kumar / Helen Lauren / Swaylee Loughnane / Johnathon Neal / Sanjana G.sandhu / 阿图尔·沙尔玛 / Bharat Mistri / 吉诺·皮恰诺
/films/1012210,蝴蝶梦,https://p0.pipi.cn/mmdb/d2dad592030d7c5bf13139c92229c4f989635.jpg?imageView2/1/w/218/h/300,5.9,英国, 121分钟,2020-10-21英国Netflix上映, 剧情  /  悬疑  /  爱情 ,,,本·维特利 / 本·维特利 / Andréa Hachuel / 妮娜·古德,莉莉·詹姆斯 / 艾米·汉莫 / 凯莉·霍威 / 克里斯汀·斯科特·托马斯 / 莉莉·詹姆斯 / 艾米·汉莫 / 凯莉·霍威 / 克里斯汀·斯科特·托马斯 / 简·拉波特泰尔 / 安·唐德 / 马克·刘易斯·琼斯 / 萨姆·赖利 / 比尔·帕特森 / 汤姆·古德曼-希尔 / 本·克朗普顿 / 约翰·霍林沃斯 / 露西·拉塞尔 / 朱利安·费罗 / 布赖尼·米勒 / 杰夫·劳勒 / 大卫·霍罗维奇 / 布鲁诺·帕维奥 / Pippa Winslow / Julian Ferro / 斯图尔特·戴维森 / Paul Gregory / Jean Dell / Stefo Linard / Tom Hudson / 戴维·坎恩 / 朱丽亚·迪金 / Marie Collins / Poppy Allen-Quarmby / Colin Bennett / Chris Bearne / Harry Gostelow / Jacques Bouanich / Jason Williamson / Robert Irons
/films/334813,芝加哥七君子审判,https://p0.pipi.cn/mmdb/d2dad5927e12ffc9fd7df58f94cb31c2f49ba.jpg?imageView2/1/w/218/h/300,7.9,"美国,英国,印度", 130分钟,2020-09-25美国上映, 历史  /  剧情 ,,,保罗·格林格拉斯 / 保罗·格林格拉斯 / 约瑟夫·莱迪 / 弗兰辛·梅思勒,埃迪·雷德梅恩 / 艾利克斯·夏普 / 埃迪·雷德梅恩 / 艾利克斯·夏普 / 萨莎·拜伦·科恩 / 杰瑞米·斯特朗 / 约翰·卡洛·林奇 / 叶海亚·阿卜杜勒-迈丁 / 马克·里朗斯 / 约瑟夫·高登-莱维特 / 本·申克曼 / J.C.麦肯泽 / 弗兰克·兰格拉 / 丹尼尔·弗莱厄蒂 / 诺亚·罗宾斯 / 约翰·道曼 / 迈克尔·基顿 / 小凯文·哈里森 / 凯特琳·菲茨杰拉德 / 茱丽叶·安吉洛 / 布伦丹·伯克 / 凯文·奥多奈尔 / 爱丽丝·克雷梅尔堡 / 拉里·米切尔 / 韦恩·杜瓦尔 / 迈克尔·布鲁里布 / 达米安·杨 / 米歇尔·赫斯特 / 马修·勒弗沃 / 克里斯蒂安·利特克 / 马克斯·埃德勒 / 肖恩·帕森 / 爱德华·弗莱彻 / C·J·威尔逊 / 史蒂文· 加斯沃思 / 大卫·菲耶罗 / 伊恩·邦兹 / 威廉·赫特 / 莱克斯·艾尔 / 特里斯坦·莱恩·塔普斯科特 / Meghan Rafferty / Alan Metoskie / John Gawlik / Steve Routman / Mike Geraghty / James Pravasilis / Kevin O'Donnell / Blair Lewin / Dan MacDonald / Jamaal Burcher / Brandon Essig / Kevin Scroggs / John Joseph Thomas / Bobby Easley / 提姆·威尔逊 / Lauren Yaffe / George Field / 肯·霍姆斯 / John F. Carpenter / Vic Kuligoski / Tony Lawry / Jonah Lorenzo / Gillian Cooper / John Quilty / Ben Kass / 朱丽叶·安吉洛 / Tah von Allmen / Gavin Haag / Rebecca Paganini / Kevin D. McGee / Tiffany Hobbs / Elissa Piszel / 拉里·米歇尔 / Kathleen Garrett / David Bianco / Kate Miller / Jess Wood / Alex Henderson / Michael Alexander Dean
/films/1298436,未定名索尼影业出品圣诞恐怖片,https://p0.pipi.cn/mmdb/d2dad5927a30e192359ab40e3253d1df76900.jpg?imageView2/1/w/218/h/300,7.9,,,2020美国上映, 剧情 ,,,,
/films/1378032,狡猾的妈妈,https://p0.pipi.cn/mmdb/d2dad5927a387a9235300be4530f744e98035.jpg?imageView2/1/w/218/h/300,7.9,美国, 97分钟,2020-02-01美国上映, 剧情  /  动作  /  爱情  /  惊悚 ,,,乔安娜·安琪儿 / 乔安娜·安琪儿,
/films/1455156,丝路新纽带：中欧班列,https://p0.pipi.cn/mmdb/25bfd68d8d302f7a35be12aeee6ccbf91ed2f.jpg?imageView2/1/w/218/h/300,7.9,"中国大陆,瑞士", 52分钟,2020-07-08法国上映, 纪录片 ,,,,
/films/1337937,新愚公移山,https://p0.pipi.cn/mmdb/d2dad5927a3be1be2a71f735032fea95eafe9.jpg?imageView2/1/w/218/h/300,7.9,中国大陆, 83分钟,2020-09-10中国大陆上映, 动画 ,152,187,陈志宏 / 陈志宏,
/films/1372346,进击的巨人剧场版：编年史,https://p0.pipi.cn/mmdb/d2dad5927a302fd23c71f715c8a248eb32d80.jpg?imageView2/1/w/218/h/300,7.9,,,2020-07-17日本上映, 动作  /  动画 ,,,,
/films/1324587,搜索,https://p0.pipi.cn/mmdb/d2dad5927a38d3d23cd23cb22119a64d7e13e.jpg?imageView2/1/w/218/h/300,4.3,韩国, 92分钟,2020-04-15韩国上映, 惊悚 ,,,,李施彦 / 金圣喆 / 许嘉允 / Kim Seo-yeon / 朱时贤 / 李施彦 / 金圣喆 / 许嘉允 / Kim Seo-yeon / 朱时贤 / 李恩采 / 金智娜
/films/1217395,间谍干涉,https://p0.pipi.cn/mmdb/d2dad5925372ff923506d68fdee741c2c195e.jpg?imageView2/1/w/218/h/300,5.1,美国, 93分钟,2020-02-14多平台上线, 喜剧  /  动作 ,,,艾薇·考夫曼,德鲁·范·雅克 / 波比·迪瓦伊 / 布雷克·安德森 / 布兰妮·弗兰 / 布莱恩·萨卡 / 德鲁·范·雅克 / 波比·迪瓦伊 / 布雷克·安德森 / 布兰妮·弗兰 / 布莱恩·萨卡 / 莱恩·加里逊 / 戴夫·谢里登 / Michelle Blanchard / 娜塔莎·巴塞特 / 肯·霍姆斯 / Migs Govea / Cheyenne Randall / Martin Sprock / Billy Thomas Myott / Ruza Madarevic
/films/1361785,真.王的男人,https://p0.pipi.cn/mmdb/d2dad5927a302f5bf13ba30d8db76709eaa69.jpg?imageView2/1/w/218/h/300,5.1,,,,,,,马修·沃恩 / 马修·沃恩,
/films/1298363,铃儿响叮当,https://p0.pipi.cn/mmdb/d2dad5927a30e151ba39ddb98842ce333f122.jpg?imageView2/1/w/218/h/300,6.3,美国, 124分钟,2020-11-13美国上映, 歌舞  /  家庭  /  奇幻 ,,,大卫·E·塔尔伯特 / 大卫·E·塔尔伯特 / Phoebe Young / Tamara Notcutt,福里斯特·惠特克 / 科甘-迈克尔·凯 / 休·博纳维尔 / 阿尼卡·诺尼·罗斯 / 福里斯特·惠特克 / 科甘-迈克尔·凯 / 休·博纳维尔 / 阿尼卡·诺尼·罗斯 / 菲利西亚·拉斯海德 / 瑞奇·马丁 / 邓肯·艾尔利·詹姆斯 / 贾斯汀·康维尔 / 贝恩·科拉科 / Philip Lawrence / Stephanie Fayerman / Duncan Airlie James / Emi Wokoma / Arun Kapur / Lisa Davina Phillips / 亚伯拉罕·波波拉 / Charlie Jones / Patricia Franklin / Chris Jarman / Elroy Powell
/films/1381796,白昼先生,https://p0.pipi.cn/mmdb/d2dad5927a387a537c338fe153a660b2ad90a.jpg?imageView2/1/w/218/h/300,6.3,韩国, 91分钟,2020-04-15韩国上映, 剧情 ,,,,
/films/1331289,时间旅行者：揭开基顿喜剧片中的洛杉矶旧貌,https://p0.pipi.cn/mmdb/d2dad5927a3be17e129235f8e813ffa0f1aa7.jpg?imageView2/1/w/218/h/300,6.3,美国, 16分钟,2020-06-16美国上映, 纪录片  /  短片 ,,,丹尼尔·瑞姆 / 丹尼尔·瑞姆,John Bengtson / Marc Wanamaker / John Bengtson / Marc Wanamaker
/films/1328721,奇先生和妙小姐（电影版）,https://p0.pipi.cn/mmdb/d2dad5927a3be1339ed7c3d624ae2feb07c35.jpg?imageView2/1/w/218/h/300,3.4,,,2020-07-31美国上映, 喜剧  /  动作  /  动画 ,,,,
/films/1306914,揭开面纱：好莱坞的跨性别人生,https://p0.pipi.cn/mmdb/d2dad5927a30e116bd230fa1f9c15fc238128.jpg?imageView2/1/w/218/h/300,8.1,美国, 100分钟,2020-01-27美国上映, 纪录片 ,,,Sam Feder / Sam Feder / Lane Stroud,塞尔·安索阿特吉 / 亚历珊德拉·毕林思 / 杰米·克莱顿 / 迈克尔·D·科恩 / 塞尔·安索阿特吉 / 亚历珊德拉·毕林思 / 杰米·克莱顿 / 迈克尔·D·科恩 / 拉弗恩·考克斯 / 艾略特·弗莱彻 / 恩斯·福特 / 贾兹姆恩 / 珍·理查兹 / MJ·罗德里格斯 / 安吉莉卡·罗斯 / 海莉·萨哈尔 / 里奥·盛 / 布莱恩·迈克尔·史密斯 / 莉莉·沃卓斯基 / Chastity Bono / Candis Cayne / Ellie Desautels / Alexandra Grey / 崔斯·莱赛特 / Rain Valdez / Susan Stryker / Zeke Smith / 朱莉·安德鲁斯 / 玛丽·巴德哈姆 / 迈克尔·布洛杰特 / 金·凯瑞 / 雷·查尔斯 / Dorian Corey / 凯蒂·柯丽克 / 杰基·柯蒂斯 / 坎蒂·妲玲 / 迪韦恩 / Jack Doroshow / Paris Duprée / 詹姆斯·加纳 / 艾力克·古瑞 / 汤姆·汉克斯 / 达斯汀·霍夫曼 / 凯瑟琳·詹纳 / 克里斯蒂娜·乔根森 / 金·卡戴珊 / Junior Labeija / J. Jiquel Lanoe / 约翰·拉扎尔 / 约翰·利思戈 / 尊龙 / Derek McKinnon / Tim Moore / Willi Ninja / 埃斯米·珀西 / 罗伯特·普雷斯顿 / Veronica Redd / Gilbert Saroni / 丹尼艾拉·席 / Tom Snyder / Octavia St. Laurent / 芭芭拉·史翠珊 / 布兰彻·斯薇特 / 杰弗里·塔伯 / Brandon Teena / 维维安·万斯 / 亨利·B·沃斯奥 / 温蒂·威廉姆斯 / 弗利普·威尔逊 / 霍利·伍德劳恩 / 肖恩·杨 / Bianca Leigh / Sandra Caldwell / 罗斯科·阿巴克尔 / 米尔顿·伯利 / Carmen Carrera / Lady Chablis / 格伦·克洛斯 / 盖瑞·科林斯 / Tula / 杰伊·戴维森 / 菲尔·多纳休 / 乔治斯·杜·弗雷纳 / Leslie Feinberg / 约翰·加文 / 阿瑟尼奥·豪尔 / 珍·哈露 / 安妮·黑伍德 / 威廉·赫特 / T.C. Jones / 劳尔·胡里亚 / Pepper LaBeija / 哈里·朗顿 / 米歇尔·拉罗克 / 杰瑞德·莱托 / Ethel Lloyd / 马修·麦康纳 / 珍妮·麦克蒂尔 / 凯西·莫拉蒂 / 曼迪·帕廷金 / Maury Povich / 斯蒂芬·瑞 / 埃迪·雷德梅恩 / 琼·里弗斯 / 梅塞迪丝·鲁尔 / 克里斯·萨兰登 / 彼得·斯科拉里 / 科洛·塞维尼 / 杰瑞·斯普林格 / 伊迪丝·斯托里 / 希拉里·斯万克 / Lea T. / The Three Stooges / 丹妮拉·维加 / 莱斯莉·安·华伦 / 艾基塔·威尔森 / Anji Xtravaganza / 奥普拉·温弗瑞 / 达娜·温特
/films/1375798,特种人员,https://p0.pipi.cn/mmdb/d2dad5927a387a02ff0e13921ca504ef37e84.jpg?imageView2/1/w/218/h/300,6.8,韩国, 94分钟,2020-11-19韩国上映, 动作 ,,,,李世允 / 崔志秀 / 李世允 / 崔志秀 / Gong Jeong-Hwan
/films/1351525,被遗忘的童年游戏,https://p0.pipi.cn/mmdb/d2dad533c7e06dc69657e2d453702e8eee806?imageView2/1/w/218/h/300,,中国大陆, 93分钟,2020-12-18中国大陆上映, 剧情 ,2,9,陈东文 / 陈东文,
/films/1320517,愿江海一直向上流,https://p0.pipi.cn/mmdb/d2dad5927a38d3300bb535a791302d13d2a1b.jpg?imageView2/1/w/218/h/300,,中国大陆, 75分钟,2020-07-13中国大陆上映, 剧情  /  家庭  /  伦理 ,,,冉吟啸 / 冉吟啸,
/films/1263119,安息3：掘墓,https://p0.pipi.cn/mmdb/d2dad5925378070faf7e1245ea6532ab01215.jpg?imageView2/1/w/218/h/300,,美国, 90分钟,2020美国上映, 恐怖 ,,,罗伯特·霍尔 / 罗伯特·霍尔,
/films/1371381,圣诞不亲嘴,https://p0.pipi.cn/mmdb/d2dad5927a302fbe2a300b1ab423df61bf881.jpg?imageView2/1/w/218/h/300,,美国, 120分钟,2020-11-07美国上映, 喜剧  /  爱情 ,,,艾伦·哈蒙 / 艾伦·哈蒙 / Jackie Lind,阿什莉·威廉姆斯 / 尼尔·迈特 / 卡利克斯·弗雷泽 / 马修·麦考尔 / 阿什莉·威廉姆斯 / 尼尔·迈特 / 卡利克斯·弗雷泽 / 马修·麦考尔 / 丽莎·麦克法登 / 布兰登·祖布 / Jarrod Evanyshyn / 科维西·阿梅扬 / Zahra Anderson / 保拉·伯罗斯 / Kayden Magnuson / 大卫·昆兰 / Scott McGrath / 埃莉·哈维
/films/1372273,再次相遇的日子,https://p0.pipi.cn/mmdb/d2dad5927a302fc9fd281e5dff50dadd33dcd.jpg?imageView2/1/w/218/h/300,,韩国, 100分钟,2020-09-24韩国上映, 音乐 ,,,,
/films/1325267,爆裂之城,https://p0.pipi.cn/mmdb/d2dad5927a38d3230f8ea336c3e9a76aa6a8e.jpg?imageView2/1/w/218/h/300,,,,2020-03-31中国大陆上映,,,,,
/films/1320059,了不起的旺达,https://p0.pipi.cn/mmdb/d2dad5927a38d357e2d2363934ecf733d04cd.jpg?imageView2/1/w/218/h/300,7.4,瑞士, 111分钟,2020-09-25瑞士上映, 剧情 ,,,贝蒂娜·奥波利 / 贝蒂娜·奥波利 / Corinna Glaus,Gottfried Breitfuss / 阿格涅兹卡·格罗乔斯卡 / 安德烈·容 / 玛尔特·克勒尔 / Gottfried Breitfuss / 阿格涅兹卡·格罗乔斯卡 / 安德烈·容 / 玛尔特·克勒尔 / 雅各布·马琛茨 / 波奇特·密尼梅雅 / 安纳托·陶布曼 / 采扎里·帕祖拉 / Agata Rzeszewska
/films/1375451,宝贝追踪,https://p0.pipi.cn/mmdb/d2dad5927a387abe12f0ee54add5c8f5a1efe.jpg?imageView2/1/w/218/h/300,7.4,中国大陆, 88分钟,2020-12-26中国大陆上映, 剧情 ,1,9,韩勇 / 韩勇,马文璞
/films/1333362,波斯,https://p0.pipi.cn/mmdb/d2dad5927a3be18ea39235b071d43b0234870.jpg?imageView2/1/w/218/h/300,7.4,英国, 59分钟,2020-06-15英国上映, 纪录片 ,,,,
/films/1359232,邀请函,https://p0.pipi.cn/mmdb/d2dad5927a302f87a97df54c9ed8068bafdfe.jpg?imageView2/1/w/218/h/300,7.4,韩国, 87分钟,2020-04-22韩国上映, 剧情  /  爱情 ,,,金仁植 / 金仁植,
/films/1367609,索尼克X 复生,https://p0.pipi.cn/mmdb/d2dad5927a302fcbaeecd80597e9ab8c16bec.jpg?imageView2/1/w/218/h/300,7.4,美国, 22分钟,2020-04-04美国上映, 动画 ,,,,
/films/1325144,冠状,https://p0.pipi.cn/mmdb/d2dad5927a38d3230f71f7dd890c17f8270c4.jpg?imageView2/1/w/218/h/300,7.4,加拿大, 73分钟,2020-08-08美国上映, 惊悚 ,,,穆斯塔法·克什瓦里 / 穆斯塔法·克什瓦里 / 安德里亚·斯特凡西科瓦,安德里亚·斯特凡西科瓦 / Andy Canete / 艾米·阿内克 / 乔希·布莱克 / 安德里亚·斯特凡西科瓦 / Andy Canete / 艾米·阿内克 / 乔希·布莱克 / 理查德·莱特 / Traei Tsai / Zarina Sterling
/films/1372370,温柔的告别晚安、主人,https://p0.pipi.cn/mmdb/d2dad5927a302fd23cd7c3f52cbcd421c4115.gif?imageView2/1/w/218/h/300,7.4,日本, 70分钟,2020-06-26日本上映,,,,,
/films/1300533,应承,https://p0.pipi.cn/mmdb/d2dad5927a30e18077b860838ee5cc88743ad.jpg?imageView2/1/w/218/h/300,7.4,中国大陆, 97分钟,2020-11-26中国大陆上映, 剧情 ,57,104,王军 / 王军 / 冯嘉龙,冯远征 / 李滨 / 于非非 / 岳红 / 冯远征 / 李滨 / 于非非 / 岳红 / 戴玥 / 雷恪生 / 罗京民
/films/1302192,被遗忘的战役,https://p0.pipi.cn/mmdb/d2dad5927a30e1b535d23cb6a2692a2f6b27c.jpg?imageView2/1/w/218/h/300,7.7,荷兰, 124分钟,2020-12-14荷兰上映, 剧情  /  战争 ,,,马蒂耶斯·范·小海因根 / 马蒂耶斯·范·小海因根 / Alain De Levita / Rebecca van Unen,吉斯·布洛姆 / 杰米·福雷特斯 / 苏珊·雷德尔 / 扬·贝弗特 / 吉斯·布洛姆 / 杰米·福雷特斯 / 苏珊·雷德尔 / 扬·贝弗特 / 汤姆·费尔顿 / 科恩·布里尔 / 西奥·巴克利姆比格斯 / 斯科特·里德 / Hayo Bruins / 尤斯图斯·冯·多赫纳尼 / 马克·范·伊文 / Bianca Krijgsman / 皮特·布科夫斯基 / 罗吉尔·席佩斯 / 罗伯特·内勒 / 戈登·莫里斯 / 理查德·迪兰 / 雅各布·迪尔 / Simon Lee Phillips / 马蒂克斯·舍佩斯 / 戴兰·史密斯 / Ilja Roßbander / 丹·希尔斯特 / Gordon Morris / Marthe Schneider / Rutger de Bekker / Ariane Van Vliet / Adomas Stancikas / Laimutis Sedzius / Arnas Sliesoraitis / Jelmer Ouwerkerk / Maximilian Jaenisch / Vincent Linthorst / Margarita Ziemelyte / Sytse Faber / Koen De Sutter / Jan Andreesen / Bart Harder / Marius Mensink / Maximilian Beck / Astrid van Eck
/films/1308485,城市梦,https://p0.pipi.cn/mmdb/d2dad5927a30e1281e8d33c31415adaf255bb.png?imageView2/1/w/218/h/300,7.7,中国大陆, 102分钟,2020-08-28中国大陆上映, 纪录片 ,168,242,陈为军 / 陈为军,
/films/1299347,温德米尔儿童,https://p0.pipi.cn/mmdb/d2dad5927a30e1338f11e531bce4a03943b3a.jpg?imageView2/1/w/218/h/300,7.2,"德国,英国", 88分钟,2020-01-27德国上映, 剧情  /  战争 ,,,迈克尔·塞缪尔斯 / 迈克尔·塞缪尔斯 / Paul Murphy / 德斯·汉密尔顿,伊恩·格雷 / 伊恩·格雷 / Jakub Jankiewicz / Konstantin Shklyar / Ali White / Arek Hersh
/films/1299239,剧场,https://p0.pipi.cn/mmdb/d2dad5927a30e1338f71f7acbcdda7bd51a74.jpg?imageView2/1/w/218/h/300,5.9,日本, 136分钟,2020-07-17日本上映, 剧情  /  爱情 ,,,行定勋 / 行定勋,山崎贤人 / 松冈茉优 / 佐藤宽一郎 / 伊藤沙莉 / 山崎贤人 / 松冈茉优 / 佐藤宽一郎 / 伊藤沙莉 / 井口理 / 浅香 航大
/films/1297918,逃跑,https://p0.pipi.cn/mmdb/d2dad5927a30e1339e11e5e99007ee782dbf7.jpg?imageView2/1/w/218/h/300,6.8,美国, 90分钟,2020-11-20美国Hulu上映, 悬疑  /  惊悚  /  恐怖 ,,,阿尼什·查甘蒂 / 阿尼什·查甘蒂 / Tamara Harland / Fabiana Arrastia,莎拉·保罗森 / 基拉·艾伦 / 帕特·希利 / 埃里克·阿塔瓦尔 / 莎拉·保罗森 / 基拉·艾伦 / 帕特·希利 / 埃里克·阿塔瓦尔 / 布拉德利·索茨基 / 奥娜莉·艾姆斯 / Derek James Trapp / 萨拉·米博·孙 / 托尼·雷沃罗利 / 沙龙·巴杰 / Joanne Rodriguez / BJ·哈里森 / Cory Wojcik
